interval_start,entity,low_senti,avg_senti,high_senti,num_datapoints
2019-05-30 23:10:00 UTC,#Raptors,-0.34,0.346,0.8126,7
2019-05-30 23:30:00 UTC,#Raptors,-0.296,0.432,0.8588,11
2019-05-30 23:11:00 UTC,Fred VanVleet,-0.0258,-0.026,-0.0258,1
2019-05-30 23:44:00 UTC,Klay Thompson,0.5106,0.583,0.7269,3
2019-05-30 22:39:00 UTC,NBA Finals,-0.4767,0.435,0.7351,29
2019-05-30 23:28:00 UTC,Toronto,-0.8591,0.277,0.9332,46
2019-05-30 22:56:00 UTC,#Game,-0.5423,0.031,0.3612,3
2019-05-30 23:28:00 UTC,Kawhi Leonard,0.2732,0.424,0.5574,3
2019-05-30 23:01:00 UTC,Stephen Curry,-0.296,0.195,0.5423,3
2019-05-30 23:21:00 UTC,#NBAFinals,-0.7351,0.306,0.802,57
2019-05-30 23:33:00 UTC,Kevin Durant,0.34,0.425,0.5106,2
2019-05-30 23:41:00 UTC,#DubNation,-0.5574,-0.159,0.4215,3
2019-05-30 23:26:00 UTC,Andre Iguodala,0.7096,0.71,0.7096,1
2019-05-30 23:15:00 UTC,Toronto,-0.8544,0.303,0.946,56
2019-05-30 23:10:00 UTC,OG Anunoby,-0.2023,-0.202,-0.2023,1
2019-05-30 23:26:00 UTC,DeMarcus Cousins,-0.4019,0.305,0.6249,12
2019-05-30 23:10:00 UTC,#Team,-0.5411,-0.541,-0.5411,15
2019-05-30 22:51:00 UTC,DeMarcus Cousins,0.34,0.396,0.6059,8
2019-05-30 22:34:00 UTC,Stephen Curry,0.2023,0.306,0.34,4
2019-05-30 23:34:00 UTC,#NBAFinals,-0.6369,0.495,0.9118,43
2019-05-30 22:38:00 UTC,#Team,-0.5411,-0.306,0.7783,15
2019-05-30 23:14:00 UTC,Kyle Lowry,-0.3595,0.497,0.9118,4
2019-05-30 23:33:00 UTC,#Warriors,-0.126,0.311,0.5859,3
2019-05-30 22:57:00 UTC,Nav Bhatia,0.6249,0.625,0.6249,1
2019-05-30 22:38:00 UTC,Klay Thompson,-0.0516,0.451,0.7269,11
2019-05-30 22:39:00 UTC,Steve Kerr,-0.2263,0.192,0.4019,3
2019-05-30 23:20:00 UTC,Kawhi Leonard,-0.1779,0.203,0.5106,8
2019-05-30 23:31:00 UTC,#Raptors,-0.3612,0.166,0.5515,9
2019-05-30 23:42:00 UTC,Warriors,-0.802,0.39,0.9255,111
2019-05-30 23:34:00 UTC,NBA Finals,-0.6249,0.316,0.8205,36
2019-05-30 23:12:00 UTC,#Sports,-0.1027,-0.103,-0.1027,1
2019-05-30 22:56:00 UTC,#DubNation,0.1007,0.22,0.34,2
2019-05-30 23:24:00 UTC,#Sports,0.7824,0.782,0.7824,2
2019-05-30 23:18:00 UTC,NBA Finals,-0.5913,0.468,0.8074,21
2019-05-30 22:44:00 UTC,Warriors,-0.7603,0.381,0.9416,70
2019-05-30 23:27:00 UTC,Warriors,-0.8481,0.36,0.8553,89
2019-05-30 22:43:00 UTC,NBA Finals,-0.6851,0.384,0.8519,40
2019-05-30 23:29:00 UTC,#DubNation,0.3612,0.497,0.5574,6
2019-05-30 23:37:00 UTC,Quinn Cook,0.5927,0.698,0.91,3
2019-05-30 23:22:00 UTC,Alfonzo McKinnie,0.0258,0.331,0.6369,2
2019-05-30 23:25:00 UTC,#GoldenState,0.5859,0.586,0.5859,1
2019-05-30 22:58:00 UTC,Warriors,-0.891,0.28,0.8738,68
2019-05-30 22:59:00 UTC,#NBAFinals,-0.6486,0.479,0.92,32
2019-05-30 23:17:00 UTC,Toronto,-0.7001,0.342,0.8866,41
2019-05-30 22:57:00 UTC,Klay Thompson,0.5106,0.572,0.7269,7
2019-05-30 23:40:00 UTC,Kevin Durant,-0.296,0.24,0.7524,5
2019-05-30 23:41:00 UTC,Nick Nurse,0.296,0.296,0.296,1
2019-05-30 23:13:00 UTC,Klay Thompson,0.34,0.579,0.7269,7
2019-05-30 22:37:00 UTC,Kawhi Leonard,0.4939,0.622,0.7506,2
2019-05-30 22:46:00 UTC,Raptors,-0.8591,0.312,0.9718,119
2019-05-30 23:31:00 UTC,NBA Finals,-0.5796,0.399,0.8225,33
2019-05-30 22:33:00 UTC,#Game,-0.4019,0.162,0.7249,2
2019-05-30 23:22:00 UTC,#Raptors,0.25,0.576,0.8405,14
2019-05-30 23:26:00 UTC,#DubNation,0.3164,0.562,0.807,2
2019-05-30 23:41:00 UTC,Raptors,-0.7263,0.371,0.926,126
2019-05-30 23:12:00 UTC,Kyle Lowry,0.3291,0.462,0.5994,3
2019-05-30 22:50:00 UTC,NBA Finals,-0.6851,0.391,0.8591,29
2019-05-30 23:06:00 UTC,#WeTheNorth,-0.296,0.457,0.847,16
2019-05-30 23:30:00 UTC,DeMarcus Cousins,0.2023,0.306,0.4019,10
2019-05-30 23:34:00 UTC,#Team,-0.5411,-0.541,-0.5411,21
2019-05-30 23:44:00 UTC,Andre Iguodala,0.7096,0.71,0.7096,1
2019-05-30 23:36:00 UTC,Raptors,-0.8122,0.334,0.926,144
2019-05-30 23:39:00 UTC,#Team,-0.5411,-0.541,-0.5411,10
2019-05-30 23:36:00 UTC,#WeTheNorth,-0.5523,0.338,0.8213,21
2019-05-30 22:38:00 UTC,Kevin Durant,0.2023,0.202,0.2023,1
2019-05-30 23:17:00 UTC,Warriors,-0.891,0.327,0.9255,89
2019-05-30 23:37:00 UTC,NBA Finals,-0.6059,0.422,0.9006,31
2019-05-30 22:44:00 UTC,#Sports,0.3182,0.318,0.3182,1
2019-05-30 23:39:00 UTC,#GoldenState,0.4939,0.494,0.4939,1
2019-05-30 22:40:00 UTC,Klay Thompson,0.5106,0.64,0.7269,5
2019-05-30 22:33:00 UTC,NBA Finals,-0.5411,0.547,0.8316,56
2019-05-30 23:04:00 UTC,#Team,-0.5411,-0.486,-0.1008,24
2019-05-30 23:33:00 UTC,#Game,-0.126,0.147,0.4199,2
2019-05-30 23:26:00 UTC,#NBAFinals,-0.5815,0.351,0.8553,50
2019-05-30 23:32:00 UTC,Kawhi Leonard,-0.5574,0.052,0.6486,7
2019-05-30 22:47:00 UTC,#WeTheNorth,-0.5859,0.402,0.8555,19
2019-05-30 23:40:00 UTC,Toronto,-0.4939,0.333,0.9183,48
2019-05-30 23:38:00 UTC,#Warriors,-0.6486,0.219,0.6705,7
2019-05-30 22:47:00 UTC,#Team,-0.5411,-0.523,-0.1008,24
2019-05-30 23:12:00 UTC,Stephen Curry,-0.296,0.139,0.8074,4
2019-05-30 23:35:00 UTC,Stephen Curry,0.34,0.489,0.6857,3
2019-05-30 23:07:00 UTC,DeMarcus Cousins,-0.2585,0.309,0.6059,6
2019-05-30 22:42:00 UTC,Warriors,-0.8271,0.263,0.8658,84
2019-05-30 23:05:00 UTC,#Team,-0.5411,-0.501,0.6696,30
2019-05-30 23:21:00 UTC,Stephen Curry,0.8074,0.807,0.8074,3
2019-05-30 22:43:00 UTC,Golden State,-0.5859,0.07,0.8466,7
2019-05-30 23:02:00 UTC,DeMarcus Cousins,0.2023,0.33,0.6249,15
2019-05-30 23:14:00 UTC,Warriors,-0.891,0.314,0.926,102
2019-05-30 23:20:00 UTC,#Warriors,0.34,0.34,0.34,1
2019-05-30 23:07:00 UTC,Kawhi Leonard,-0.296,-0.014,0.34,4
2019-05-30 23:03:00 UTC,Toronto,-0.7339,0.333,0.9619,58
2019-05-30 23:04:00 UTC,#NBAFinals,-0.7088,0.429,0.92,39
2019-05-30 22:49:00 UTC,Klay Thompson,0.5106,0.583,0.7269,3
2019-05-30 23:16:00 UTC,Klay Thompson,0.34,0.454,0.5106,3
2019-05-30 23:00:00 UTC,Klay Thompson,-0.743,0.339,0.7269,8
2019-05-30 22:48:00 UTC,#Raptors,0.2732,0.518,0.8519,8
2019-05-30 22:33:00 UTC,Steve Kerr,-0.296,0.022,0.34,2
2019-05-30 23:24:00 UTC,#Team,-0.5411,-0.44,0.8172,21
2019-05-30 23:17:00 UTC,Kawhi Leonard,-0.6189,0.306,0.7297,6
2019-05-30 23:04:00 UTC,#ESPN,0.3818,0.382,0.3818,1
2019-05-30 23:30:00 UTC,#Player,-0.7351,-0.735,-0.7351,1
2019-05-30 22:33:00 UTC,DeMarcus Cousins,-0.296,0.259,0.6249,10
2019-05-30 23:18:00 UTC,Kyle Lowry,-0.4767,-0.477,-0.4767,1
2019-05-30 22:57:00 UTC,Toronto,-0.5423,0.382,0.8402,62
2019-05-30 22:56:00 UTC,Toronto,-0.7227,0.183,0.8908,47
2019-05-30 22:45:00 UTC,Andre Iguodala,0.6369,0.637,0.6369,1
2019-05-30 23:21:00 UTC,Shaun Livingston,-0.5904,-0.59,-0.5904,1
2019-05-30 22:39:00 UTC,Golden State,-0.4854,0.321,0.836,17
2019-05-30 22:48:00 UTC,Kawhi Leonard,0.6249,0.625,0.6249,1
2019-05-30 23:12:00 UTC,Fred VanVleet,0.5719,0.572,0.5719,1
2019-05-30 23:04:00 UTC,#StephCurry,0.3612,0.361,0.3612,1
2019-05-30 22:53:00 UTC,#NBAFinals,-0.6124,0.442,0.8553,50
2019-05-30 23:09:00 UTC,#DubNation,-0.4404,0.155,0.7088,5
2019-05-30 22:50:00 UTC,#Warriors,0.128,0.128,0.128,1
2019-05-30 22:59:00 UTC,Steve Kerr,0.34,0.479,0.7568,3
2019-05-30 22:49:00 UTC,Toronto,-0.8779,0.321,0.8074,73
2019-05-30 23:36:00 UTC,#DubNation,0.3182,0.385,0.4404,4
2019-05-30 22:33:00 UTC,Warriors,-0.8177,0.368,0.8968,75
2019-05-30 23:10:00 UTC,Fred VanVleet,-0.0258,-0.026,-0.0258,1
2019-05-30 23:05:00 UTC,#WeTheNorth,-0.4003,0.485,0.8999,23
2019-05-30 23:29:00 UTC,#Warriors,-0.4019,0.353,0.7795,3
2019-05-30 23:43:00 UTC,Nav Bhatia,0.6249,0.625,0.6249,1
2019-05-30 22:47:00 UTC,Toronto,-0.6239,0.492,0.8779,43
2019-05-30 23:36:00 UTC,Warriors,-0.8668,0.472,0.9255,96
2019-05-30 22:51:00 UTC,Toronto,-0.6114,0.313,0.8519,58
2019-05-30 23:12:00 UTC,DeMarcus Cousins,0.2023,0.338,0.6249,10
2019-05-30 23:01:00 UTC,Kevin Durant,-0.5574,-0.557,-0.5574,1
2019-05-30 23:00:00 UTC,#Game,0.34,0.43,0.5106,3
2019-05-30 23:13:00 UTC,#Sports,-0.3818,-0.08,0.2225,2
2019-05-30 23:07:00 UTC,#Raptors,-0.296,0.431,0.7964,11
2019-05-30 23:32:00 UTC,#Sports,0.3802,0.671,0.8516,3
2019-05-30 22:39:00 UTC,#Warriors,-0.2846,-0.006,0.2732,2
2019-05-30 22:41:00 UTC,Danny Green,0.0258,0.026,0.0258,1
2019-05-30 23:41:00 UTC,#Raptors,-0.5523,0.204,0.717,5
2019-05-30 23:35:00 UTC,#Warriors,0.34,0.456,0.5719,2
2019-05-30 23:17:00 UTC,DeMarcus Cousins,0.2023,0.355,0.7579,15
2019-05-30 23:09:00 UTC,Nick Nurse,0.1901,0.265,0.34,2
2019-05-30 23:13:00 UTC,Kyle Lowry,0.0772,0.227,0.4019,3
2019-05-30 23:04:00 UTC,#Game,-0.5994,-0.599,-0.5994,1
2019-05-30 22:36:00 UTC,NBA Finals,-0.8383,0.416,0.8316,40
2019-05-30 23:07:00 UTC,#NBAFinals,-0.4019,0.436,0.8553,35
2019-05-30 22:55:00 UTC,Kawhi Leonard,-0.5983,0.336,0.8802,6
2019-05-30 22:49:00 UTC,DeMarcus Cousins,0.34,0.381,0.6249,11
2019-05-30 23:23:00 UTC,Raptors,-0.6673,0.357,0.9308,142
2019-05-30 23:04:00 UTC,#Sports,0.7824,0.782,0.7824,1
2019-05-30 23:27:00 UTC,Golden State,-0.4588,0.448,0.9493,16
2019-05-30 22:45:00 UTC,#Warriors,0.8309,0.831,0.8309,1
2019-05-30 22:56:00 UTC,#Raptors,0.25,0.518,0.7964,6
2019-05-30 23:42:00 UTC,NBA Finals,-0.8591,0.338,0.8625,41
2019-05-30 23:32:00 UTC,Draymond Green,-0.1513,0.314,0.6515,4
2019-05-30 23:30:00 UTC,Nick Nurse,0.1027,0.371,0.539,4
2019-05-30 23:11:00 UTC,#Sports,0.5719,0.572,0.5719,1
2019-05-30 22:40:00 UTC,#WeTheNorth,-0.4019,0.489,0.8728,21
2019-05-30 23:40:00 UTC,Nav Bhatia,0.4767,0.477,0.4767,1
2019-05-30 23:07:00 UTC,Golden State,-0.4215,0.072,0.6514,6
2019-05-30 23:16:00 UTC,#GoldenStateWarriors,0.5859,0.586,0.5859,1
2019-05-30 23:14:00 UTC,#Team,-0.5411,-0.478,-0.1008,14
2019-05-30 22:57:00 UTC,Danny Green,-0.5423,-0.542,-0.5423,1
2019-05-30 23:23:00 UTC,OG Anunoby,-0.296,0.212,0.3804,5
2019-05-30 23:35:00 UTC,#WeTheNorth,-0.3182,0.423,0.8555,13
2019-05-30 23:37:00 UTC,Jeremy Lin,0.7263,0.726,0.7263,1
2019-05-30 22:47:00 UTC,Stephen Curry,0.5423,0.542,0.5423,1
2019-05-30 23:19:00 UTC,#Warriors,0.2732,0.436,0.5994,2
2019-05-30 23:00:00 UTC,Draymond Green,0.4137,0.561,0.6515,3
2019-05-30 22:44:00 UTC,Golden State,0.0516,0.34,0.6808,5
2019-05-30 23:22:00 UTC,Danny Green,0.4926,0.493,0.4926,1
2019-05-30 23:35:00 UTC,Golden State,-0.5423,0.237,0.7345,10
2019-05-30 23:21:00 UTC,#DubNation,0.34,0.463,0.5859,2
2019-05-30 22:45:00 UTC,Marc Gasol,0.5859,0.586,0.5859,1
2019-05-30 23:01:00 UTC,Kyle Lowry,0.3182,0.445,0.5719,2
2019-05-30 22:46:00 UTC,Danny Green,0.4767,0.477,0.4767,1
2019-05-30 23:21:00 UTC,Warriors,-0.9831,0.306,0.8591,87
2019-05-30 23:08:00 UTC,Raptors,-0.6428,0.35,0.8743,122
2019-05-30 22:42:00 UTC,NBA Finals,-0.7172,0.536,0.8591,33
2019-05-30 22:52:00 UTC,Kevin Durant,0.8176,0.818,0.8176,1
2019-05-30 23:08:00 UTC,#GoldenStateWarriors,0.5229,0.523,0.5229,1
2019-05-30 23:30:00 UTC,#Basket,0.128,0.525,0.836,3
2019-05-30 23:03:00 UTC,#WeTheNorth,-0.3987,0.511,0.9619,20
2019-05-30 22:57:00 UTC,#Basket,0.3612,0.467,0.5719,2
2019-05-30 22:42:00 UTC,#WeTheNorth,-0.8591,0.522,0.8555,20
2019-05-30 23:41:00 UTC,#Game,-0.3244,0.118,0.5599,2
2019-05-30 23:41:00 UTC,Damian Jones,0.4767,0.477,0.4767,1
2019-05-30 23:20:00 UTC,#DubNation,-0.34,0.421,0.6705,5
2019-05-30 23:23:00 UTC,DeMarcus Cousins,-0.9831,0.253,0.6249,9
2019-05-30 23:27:00 UTC,Nick Nurse,0.1027,0.182,0.34,3
2019-05-30 22:55:00 UTC,NBA Finals,-0.7506,0.351,0.8402,28
2019-05-30 22:44:00 UTC,#ESPN,0.296,0.296,0.296,1
2019-05-30 23:39:00 UTC,NBA Finals,-0.7326,0.317,0.872,31
2019-05-30 22:35:00 UTC,Kyle Lowry,0.5859,0.586,0.5859,1
2019-05-30 23:34:00 UTC,#Warriors,-0.5423,0.188,0.6239,4
2019-05-30 23:10:00 UTC,Stephen Curry,0.3182,0.333,0.34,3
2019-05-30 22:53:00 UTC,Raptors,-0.7003,0.354,0.9259,100
2019-05-30 23:05:00 UTC,Warriors,-0.6705,0.397,0.9152,86
2019-05-30 23:10:00 UTC,Raptors,-0.8544,0.355,0.926,123
2019-05-30 23:10:00 UTC,Golden State,-0.5859,0.256,0.7003,9
2019-05-30 23:35:00 UTC,Toronto,-0.8173,0.19,0.875,34
2019-05-30 22:34:00 UTC,Klay Thompson,0.5106,0.583,0.7269,3
2019-05-30 23:41:00 UTC,#Warriors,-0.2584,0.197,0.5461,4
2019-05-30 23:44:00 UTC,Draymond Green,0.6515,0.687,0.7579,3
2019-05-30 23:29:00 UTC,Klay Thompson,0.34,0.523,0.7269,5
2019-05-30 23:31:00 UTC,#DubNation,-0.5423,0.36,0.8625,6
2019-05-30 22:39:00 UTC,#StephCurry,0.0258,0.026,0.0258,1
2019-05-30 23:42:00 UTC,#Raptors,-0.3612,0.247,0.7003,12
2019-05-30 23:25:00 UTC,#WeTheNorth,-0.6486,0.389,0.92,21
2019-05-30 23:08:00 UTC,NBA Finals,-0.1027,0.539,0.8481,33
2019-05-30 22:53:00 UTC,Klay Thompson,0.5106,0.583,0.7269,3
2019-05-30 23:13:00 UTC,NBA,-0.7741,0.335,0.8625,146
2019-05-30 22:51:00 UTC,Stephen Curry,-0.4098,-0.41,-0.4098,1
2019-05-30 23:22:00 UTC,#Game,-0.5574,-0.231,0.2732,3
2019-05-30 23:31:00 UTC,Kevon Looney,0.6908,0.691,0.6908,1
2019-05-30 23:02:00 UTC,Golden State,-0.6486,0.192,0.7465,11
2019-05-30 22:33:00 UTC,#GoldenStateWarriors,0.6553,0.655,0.6553,1
2019-05-30 23:31:00 UTC,OG Anunoby,-0.3818,-0.103,0.3804,4
2019-05-30 23:06:00 UTC,Jeremy Lin,0.2023,0.202,0.2023,1
2019-05-30 22:53:00 UTC,Steve Kerr,0.4019,0.408,0.4215,3
2019-05-30 23:34:00 UTC,Danny Green,0.368,0.529,0.6908,2
2019-05-30 23:29:00 UTC,Steve Kerr,0.3182,0.391,0.5267,4
2019-05-30 23:30:00 UTC,#NBAFinals,-0.7263,0.312,0.9042,37
2019-05-30 23:43:00 UTC,#Raptors,-0.5938,0.121,0.6083,9
2019-05-30 23:25:00 UTC,NBA,-0.6988,0.349,0.92,145
2019-05-30 22:58:00 UTC,Draymond Green,-0.7906,-0.251,0.6515,3
2019-05-30 23:25:00 UTC,#DubNation,0.5719,0.691,0.7579,3
2019-05-30 22:52:00 UTC,Serge Ibaka,0.5423,0.664,0.7865,2
2019-05-30 22:53:00 UTC,Golden State,-0.4939,0.345,0.7845,12
2019-05-30 23:37:00 UTC,Toronto,-0.8527,0.36,0.8682,42
2019-05-30 22:40:00 UTC,Golden State,-0.4939,0.142,0.8402,13
2019-05-30 23:04:00 UTC,NBA,-0.7624,0.355,0.92,157
2019-05-30 22:59:00 UTC,Raptors,-0.8591,0.373,0.92,121
2019-05-30 23:10:00 UTC,#NBAFinals,-0.872,0.385,0.92,32
2019-05-30 23:18:00 UTC,#NBAFinals,-0.9182,0.371,0.8553,51
2019-05-30 23:09:00 UTC,Steve Kerr,-0.3612,0.089,0.5267,4
2019-05-30 23:39:00 UTC,#NBAFinals,-0.4003,0.389,0.8553,35
2019-05-30 23:23:00 UTC,Draymond Green,-0.9831,-0.132,0.7184,2
2019-05-30 22:37:00 UTC,#DubNation,0.1007,0.373,0.5972,3
2019-05-30 23:19:00 UTC,Draymond Green,-0.9725,0.093,0.6515,3
2019-05-30 22:40:00 UTC,Kawhi Leonard,-0.34,0.341,0.6833,6
2019-05-30 23:13:00 UTC,NBA Finals,-0.7506,0.504,0.8553,27
2019-05-30 23:43:00 UTC,#DubNation,0.4215,0.476,0.5859,3
2019-05-30 23:37:00 UTC,DeMarcus Cousins,-0.4019,0.085,0.4019,12
2019-05-30 23:42:00 UTC,#Basketball,0.4926,0.493,0.4926,1
2019-05-30 23:07:00 UTC,#GoldenState,0.5229,0.523,0.5229,1
2019-05-30 22:42:00 UTC,Golden State,-0.6113,0.237,0.6514,16
2019-05-30 23:32:00 UTC,Toronto,-0.9136,0.222,0.8591,48
2019-05-30 22:46:00 UTC,#Warriors,0.2023,0.311,0.4199,2
2019-05-30 23:38:00 UTC,Raptors,-0.8619,0.334,0.8996,135
2019-05-30 22:38:00 UTC,#Game,-0.5994,-0.019,0.4404,3
2019-05-30 23:29:00 UTC,Danny Green,0.2382,0.238,0.2382,2
2019-05-30 23:19:00 UTC,#NBAFinals,-0.6705,0.457,0.9433,48
2019-05-30 23:28:00 UTC,Warriors,-0.7889,0.292,0.9416,80
2019-05-30 23:34:00 UTC,Draymond Green,0.1027,0.514,0.6515,4
2019-05-30 23:04:00 UTC,Steve Kerr,0.5267,0.527,0.5267,1
2019-05-30 23:43:00 UTC,DeMarcus Cousins,-0.9831,0.156,0.784,10
2019-05-30 23:28:00 UTC,Klay Thompson,0.3818,0.571,0.7269,5
2019-05-30 23:05:00 UTC,#Raptors,-0.4404,0.505,0.8687,18
2019-05-30 23:30:00 UTC,Danny Green,0.508,0.508,0.508,1
2019-05-30 22:53:00 UTC,Kevon Looney,0.5106,0.511,0.5106,1
2019-05-30 23:23:00 UTC,Kyle Lowry,0.4215,0.44,0.4588,2
2019-05-30 23:43:00 UTC,Raptors,-0.9423,0.34,0.9267,132
2019-05-30 23:37:00 UTC,Kawhi Leonard,0.5106,0.511,0.5106,1
2019-05-30 23:37:00 UTC,#Basketball,0.4215,0.421,0.4215,2
2019-05-30 23:38:00 UTC,#Raptors,-0.296,0.371,0.8316,12
2019-05-30 23:35:00 UTC,NBA,-0.8093,0.297,0.8591,132
2019-05-30 22:53:00 UTC,Andre Iguodala,0.34,0.34,0.34,1
2019-05-30 23:22:00 UTC,NBA,-0.743,0.331,0.8591,149
2019-05-30 23:02:00 UTC,Toronto,-0.6486,0.331,0.8718,49
2019-05-30 23:03:00 UTC,DeMarcus Cousins,0.2023,0.344,0.4019,8
2019-05-30 22:57:00 UTC,Kyle Lowry,-0.5423,0.296,0.8126,4
2019-05-30 23:09:00 UTC,#Raptors,-0.5267,0.39,0.8658,11
2019-05-30 22:53:00 UTC,#Game,0.5399,0.563,0.5859,2
2019-05-30 23:29:00 UTC,NBA Finals,-0.128,0.509,0.8271,26
2019-05-30 22:34:00 UTC,#DubNation,0.3612,0.361,0.3612,1
2019-05-30 23:21:00 UTC,Toronto,-0.8402,0.278,0.8885,60
2019-05-30 23:27:00 UTC,OG Anunoby,0.296,0.296,0.296,1
2019-05-30 23:13:00 UTC,DeMarcus Cousins,0.2023,0.337,0.4019,5
2019-05-30 23:29:00 UTC,#Sports,0.5994,0.721,0.7824,3
2019-05-30 23:30:00 UTC,#Game,0.4199,0.473,0.5837,6
2019-05-30 23:26:00 UTC,Kevon Looney,0.4019,0.402,0.4019,1
2019-05-30 23:30:00 UTC,#Basketball,0.128,0.525,0.836,3
2019-05-30 23:35:00 UTC,#Player,0.8519,0.852,0.8519,1
2019-05-30 23:42:00 UTC,OG Anunoby,0.3804,0.38,0.3804,1
2019-05-30 23:20:00 UTC,Kevin Durant,0.34,0.515,0.7213,8
2019-05-30 22:36:00 UTC,Raptors,-0.6249,0.366,0.9324,128
2019-05-30 23:39:00 UTC,Kevin Durant,-0.296,-0.296,-0.296,1
2019-05-30 23:05:00 UTC,Nav Bhatia,0.6369,0.637,0.6369,1
2019-05-30 22:49:00 UTC,#NBAFinals,-0.7263,0.436,0.9245,44
2019-05-30 22:47:00 UTC,#Game,0.7997,0.8,0.7997,1
2019-05-30 23:26:00 UTC,#WeTheNorth,-0.5815,0.367,0.8555,18
2019-05-30 23:30:00 UTC,Warriors,-0.7953,0.433,0.9255,117
2019-05-30 22:46:00 UTC,Toronto,-0.8481,0.454,0.9718,53
2019-05-30 22:43:00 UTC,#NBAFinals,-0.6369,0.44,0.8687,43
2019-05-30 22:58:00 UTC,#Player,0.9118,0.924,0.936,2
2019-05-30 23:29:00 UTC,Kawhi Leonard,-0.774,-0.774,-0.774,1
2019-05-30 23:38:00 UTC,Toronto,-0.7003,0.312,0.8316,59
2019-05-30 23:41:00 UTC,DeMarcus Cousins,-0.2263,0.276,0.6597,13
2019-05-30 22:37:00 UTC,Golden State,-0.7019,0.022,0.7717,7
2019-05-30 23:32:00 UTC,Golden State,-0.34,0.268,0.7717,9
2019-05-30 23:42:00 UTC,Golden State,-0.4767,0.207,0.8519,13
2019-05-30 22:35:00 UTC,#Sports,0.5859,0.586,0.5859,1
2019-05-30 23:24:00 UTC,#NBAFinals,-0.2924,0.4,0.8553,47
2019-05-30 23:16:00 UTC,DeMarcus Cousins,-0.0772,0.21,0.4019,10
2019-05-30 23:36:00 UTC,#Sports,0.7824,0.782,0.7824,2
2019-05-30 22:47:00 UTC,Raptors,-0.8902,0.399,0.8979,120
2019-05-30 22:39:00 UTC,Draymond Green,-0.296,0.494,0.6515,6
2019-05-30 22:41:00 UTC,Kawhi Leonard,-0.1027,0.252,0.765,5
2019-05-30 22:36:00 UTC,Nav Bhatia,0.3612,0.493,0.6249,2
2019-05-30 22:46:00 UTC,#DubNation,-0.34,0.243,0.6486,3
2019-05-30 23:18:00 UTC,Golden State,-0.296,0.494,0.8225,9
2019-05-30 23:25:00 UTC,Nick Nurse,0.1027,0.211,0.34,5
2019-05-30 22:36:00 UTC,Danny Green,0.7184,0.718,0.7184,1
2019-05-30 23:09:00 UTC,OG Anunoby,-0.296,-0.296,-0.296,1
2019-05-30 22:37:00 UTC,Warriors,-0.8176,0.281,0.9364,73
2019-05-30 22:53:00 UTC,Draymond Green,0.6515,0.651,0.6515,1
2019-05-30 22:34:00 UTC,#NBAFinals,-0.3595,0.484,0.92,46
2019-05-30 22:59:00 UTC,#Team,-0.5411,-0.468,-0.1008,24
2019-05-30 22:38:00 UTC,Kawhi Leonard,0.0516,0.429,0.8074,2
2019-05-30 23:04:00 UTC,Pascal Siakam,-0.5719,-0.572,-0.5719,1
2019-05-30 23:29:00 UTC,Nick Nurse,-0.4019,0.093,0.34,3
2019-05-30 22:38:00 UTC,Raptors,-0.6808,0.367,0.9259,118
2019-05-30 22:36:00 UTC,#Team,-0.5411,-0.446,0.4939,20
2019-05-30 23:18:00 UTC,#Player,0.0772,0.077,0.0772,1
2019-05-30 22:51:00 UTC,Steve Kerr,0.4019,0.415,0.4404,3
2019-05-30 22:38:00 UTC,#Raptors,-0.4854,0.278,0.6249,7
2019-05-30 23:39:00 UTC,#Basketball,0.4215,0.421,0.4215,2
2019-05-30 23:22:00 UTC,Nick Nurse,-0.2023,0.12,0.4939,4
2019-05-30 22:58:00 UTC,NBA Finals,-0.5796,0.401,0.9136,25
2019-05-30 22:45:00 UTC,Steve Kerr,0.1027,0.315,0.5267,2
2019-05-30 23:36:00 UTC,#Warriors,0.5067,0.539,0.5719,2
2019-05-30 23:16:00 UTC,Stephen Curry,0.34,0.34,0.34,1
2019-05-30 23:38:00 UTC,Stephen Curry,0.5719,0.629,0.6857,2
2019-05-30 22:51:00 UTC,Kevin Durant,0.296,0.296,0.296,1
2019-05-30 23:05:00 UTC,Golden State,-0.34,0.321,0.8588,11
2019-05-30 23:28:00 UTC,Raptors,-0.765,0.266,0.9332,114
2019-05-30 23:25:00 UTC,Warriors,-0.6972,0.333,0.9451,89
2019-05-30 23:09:00 UTC,#Sports,-0.7351,0.024,0.7824,2
2019-05-30 22:39:00 UTC,Danny Green,0.8225,0.823,0.8225,1
2019-05-30 22:50:00 UTC,DeMarcus Cousins,0.2023,0.349,0.6249,9
2019-05-30 23:11:00 UTC,#GoldenState,-0.2359,-0.236,-0.2359,1
2019-05-30 22:46:00 UTC,#Sports,-0.659,0.216,0.5859,5
2019-05-30 23:20:00 UTC,#Team,-0.5411,-0.541,-0.5411,19
2019-05-30 23:04:00 UTC,#Raptors,-0.3818,0.247,0.7717,11
2019-05-30 23:36:00 UTC,DeMarcus Cousins,0.2023,0.247,0.4019,11
2019-05-30 22:37:00 UTC,DeMarcus Cousins,0.2023,0.382,0.7783,14
2019-05-30 23:30:00 UTC,#WeTheNorth,-0.1531,0.549,0.8932,29
2019-05-30 22:46:00 UTC,Nick Nurse,0.34,0.34,0.34,1
2019-05-30 22:51:00 UTC,NBA,-0.8074,0.465,0.94,128
